in_week,remaining
6.173842593,7.1887923640
6.176273148,7.1268200160
6.183680556,7.0648476680
6.189340278,7.0028753200
6.190914352,6.9409029720
6.209050926,6.8789306240
6.209456019,6.8169582760
6.210451389,6.7549859290
6.216365741,6.6930135810
6.219039352,6.6310412330
6.220949074,6.5690688850
6.223587963,6.5070965370
6.225613426,6.4451241890
6.225960648,6.3831518410
6.229976852,6.3211794930
6.230543981,6.2592071450
6.233634259,6.1972347970
6.235196759,6.1352624490
6.235405093,6.0732901010
6.236018519,6.0113177530
6.237951389,5.9493454050
6.239768519,5.8873730570
6.240324074,5.8254007090
6.248668981,5.7634283610
6.253310185,5.7014560130
6.254259259,5.6394836650
6.254293981,5.5775113170
6.278622685,5.5155389690
6.280613426,5.4535666210
6.287199074,5.3915942730
6.287870370,5.3296219250
6.288854167,5.2676495770
6.292928241,5.2056772290
6.295428241,5.1437048810
6.297812500,5.0817325330
6.298877315,5.0197601850
6.301400463,4.9577878370
6.302361111,4.8958154890
6.303958333,4.8338431420
6.308993056,4.7718707940
6.314143519,4.7098984460
6.320844907,4.6479260980
6.323576389,4.5859537500
6.328078704,4.5239814020
6.331620370,4.4620090540
6.334351852,4.4000367060
6.334629630,4.3380643580
6.335798611,4.2760920100
6.337731481,4.2141196620
6.350057870,4.1521473140
6.358182870,4.0901749660
6.358935185,4.0282026180
6.361192130,3.9662302700
6.365717593,3.9042579220
6.367500000,3.8422855740
6.370567130,3.7803132260
6.370902778,3.7183408780
6.371064815,3.6563685300
6.371400463,3.5943961820
6.371759259,3.5324238340
6.372349537,3.4704514860
6.372349537,3.4084791380
6.372824074,3.3465067900
6.373113426,3.2845344420
6.373831019,3.2225620940
6.374351852,3.1605897460
6.374733796,3.0986173980
6.374930556,3.0366450500
6.375428241,2.9746727020
6.375810185,2.9127003550
6.376192130,2.8507280070
6.376585648,2.7887556590
6.377638889,2.7267833110
6.378078704,2.6648109630
6.378287037,2.6028386150
6.378576389,2.5408662670
6.378807870,2.4788939190
6.379664352,2.4169215710
6.380439815,2.3549492230
6.385821759,2.2929768750
6.387280093,2.2310045270
6.390659722,2.1690321790
6.397187500,2.1070598310
6.451944444,2.0450874830
6.506215278,1.9831151350
6.658530093,1.9211427870
6.772395833,1.8591704390
6.784328704,1.7971980910
6.785578704,1.7352257430
6.800277778,1.6732533950
6.841620370,1.6112810470
6.841944444,1.5493086990
6.842291667,1.4873363510
6.845509259,1.4253640030
6.846018519,1.3633916550
6.846331019,1.3014193070
6.850104167,1.2394469590
6.852581019,1.1774746110
6.854456019,1.1155022630
6.855451389,1.0535299150
6.861932870,0.9915575670
6.887210648,0.9295852200
6.905555556,0.8676128720
6.920613426,0.8056405240
6.920740741,0.7436681760
6.930729167,0.6816958280
6.939201389,0.6197234800
6.948773148,0.5577511320
6.957025463,0.4957787840
6.959108796,0.4338064360
6.961006944,0.3718340880
6.963020833,0.3098617400
6.974247685,0.2478893920
6.976111111,0.1859170440
6.976145833,0.1239446960
6.980057870,0.0619723480
