in_week,median
0.3595138888922520,51.0
0.3648032407436400,51.0
0.3711458333345940,51.0
0.3910069444464170,51.0
0.4064583333311020,51.0
0.4189120370356250,51.0
0.5007291666697710,51.0
0.5012152777781010,51.0
0.5018518518554630,51.0
0.5041550925961930,51.0
0.5043634259272950,51.0
0.5054976851824900,51.0
0.5057407407439310,51.0
0.5059143518519700,51.0
0.5061226851830720,51.0
0.5064236111138600,51.0
0.5072685185150480,51.0
0.5077314814843700,51.0
0.5081250000002910,51.0
0.5082986111083300,51.0
0.5084606481468650,51.0
0.5086111111086210,51.0
0.5087731481471560,51.0
0.5097916666636590,51.0
0.5127083333354680,51.0
0.5574421296259970,51.0
0.6732175925935730,51.0
0.7008564814823330,51.0
0.7018402777757730,51.0
0.7021180555530010,51.0
0.7025578703687640,51.0
0.7048379629632110,51.0
0.7068287037036500,51.0
0.7088657407439310,51.0
0.7096874999988360,51.0
0.7099652777760640,51.0
0.7105208333305200,51.0
0.7110763888922520,51.0
0.7134490740718320,51.0
0.7984953703708020,51.0
0.8021759259281680,51.0
0.8191550925912450,51.0
0.8448032407395660,51.0
0.8452546296321090,51.0
0.8633796296271610,51.0
0.8643287037048140,51.0
0.8661111111141510,51.0
0.8920833333322660,51.0
0.8946874999965080,51.0
0.9088657407410210,51.0
0.9094560185185400,51.0
0.9188425925894990,50.5
0.9384606481471560,50.5
0.9441782407375290,50.5
0.9478009259255490,50.5
0.9519560185217410,50.5
0.9582754629664120,50.5
0.9614583333313930,50.5
0.9623495370396990,50.5
0.9678703703684730,50.5
0.9721759259264220,50.5
0.9782407407401480,50.0
0.9874884259261310,50.0
0.9907407407372380,50.0
0.9996759259229290,50.0
1.0004282407389800,50.0
1.0023726851868600,50.0
1.0034490740727100,50.0
1.0056018518516800,50.0
1.0062037037059800,50.0
1.0063425925909500,50.0
1.0131481481439600,50.0
1.0157754629617600,50.0
1.0193865740730000,50.0
1.0199421296274500,50.0
1.0201273148122700,49.5
1.0206481481509400,49.5
1.0220486111138600,49.5
1.0224884259223500,49.5
1.0241435185162100,49.5
1.0254976851865600,49.5
1.0259606481486100,49.5
1.0263078703719700,49.5
1.0271527777804300,49.5
1.0278819444429200,49.5
1.0295023148137300,49.5
1.0309259259229300,49.5
1.0339120370335900,49.5
1.0353703703731300,49.5
1.0428472222192800,49.5
1.0464004629611700,49.0
1.0494212962949000,48.5
1.0497800925950300,48.5
1.0500231481491900,48.5
1.0518981481509400,48.5
1.0532291666677300,48.5
1.0537037037065600,48.5
1.0564699074093400,48.5
1.0567245370402800,48.5
1.0594444444432200,48.5
1.0599537037051000,48.5
1.0694907407378200,48.5
1.0720023148169300,48.5
1.0765046296292000,48.5
1.0772569444452500,48.5
1.0780324074075900,48.5
1.0788773148160500,48.5
1.0806250000023300,48.5
1.0820023148116900,48.5
1.0826851851816200,48.5
1.0828356481506500,48.0
1.0850231481454100,48.0
1.0909490740741600,48.0
1.0912268518513900,47.5
1.0931365740762000,47.0
1.0960995370405700,46.5
1.0988541666665700,46.0
1.0994675925903700,45.5
1.1040856481486100,45.0
1.1086342592607300,45.0
1.1089236111147300,45.0
1.1102430555547500,45.0
1.1130439814805900,45.0
1.1134490740732900,45.0
1.1136226851886000,45.0
1.1140393518508100,45.0
1.1145601851822000,45.0
1.1156134259290400,45.0
1.1160185185217400,45.0
1.1172685185156300,45.0
1.1177314814849500,45.0
1.1183449074087500,45.0
1.1188657407401500,45.0
1.1193287037021900,45.0
1.1195717592563600,45.0
1.1196527777792700,45.0
1.1199537037027800,45.0
1.1202083333337200,45.0
1.1206481481494800,45.0
1.1211689814808800,45.0
1.1218634259275900,45.0
1.1234606481521000,45.0
1.1240046296297800,45.0
1.1243634259226400,45.0
1.1263194444472900,45.0
1.1263888888861400,45.0
1.1306712962978100,45.0
1.1309953703676000,44.5
1.1449537037042300,44.5
1.1484490740767800,44.5
1.1712384259226400,44.0
1.1714120370379500,44.0
1.1745601851871500,44.0
1.1762268518505200,44.0
1.1866319444452500,43.5
1.1951388888919600,43.5
1.1952199074075900,43.5
1.2028356481532700,43.5
1.2201273148166400,43.5
1.2250578703678900,43.5
1.2254282407375300,43.5
1.2410648148143100,43.5
1.2450694444414700,43.5
1.2454745370341700,43.5
1.2862152777743200,43.5
1.2946990740747400,43.5
1.3110879629675800,43.5
1.3120601851842400,43.5
1.3287152777775200,43.5
1.3303009259252600,43.5
1.3308101851871500,43.5
1.3317129629649600,43.5
1.3320023148116900,43.5
1.3490856481512300,43.5
1.4014120370411500,43.5
1.5443171296283300,43.5
1.5506481481497800,43.5
1.5509259259270000,43.5
1.5512731481503600,43.5
1.6690972222204400,43.5
1.6696180555518400,43.5
1.7602662037024900,43.5
1.7782175925895000,43.5
1.7933912037042300,43.5
1.8050115740770700,43.5
1.8188194444446700,43.0
1.8426736111141500,43.0
1.8622569444414700,42.5
1.8771296296326900,42.5
1.8792592592581100,42.5
1.9147222222236500,42.5
1.9172685185185400,42.5
1.9205439814832100,42.5
1.9641898148183800,42.5
1.9667129629669900,42.0
1.9689583333383800,42.0
1.9926504629620500,42.0
1.9982175925906600,42.0
1.9982523148137300,42.0
2.0032291666648200,42.0
2.0049537037048100,41.5
2.0251157407401500,41.0
2.0269097222262600,41.0
2.0644791666636600,41.0
2.0698611111147300,41.0
2.0735995370414500,41.0
2.0750000000043700,41.0
2.0752199074122500,41.0
2.0764351851903500,41.0
2.0785185185232000,41.0
2.0824421296347300,41.0
2.1077083333366300,41.0
2.1083449074067200,41.0
2.1149537036981200,40.5
2.1152083333290600,40.5
2.1236111111138600,40.5
2.1242939814765100,40.5
2.1270023148172200,40.5
2.1272453703713800,40.5
2.1274074074099200,40.5
2.1274652777792700,40.5
2.1278819444414700,40.5
2.1280671296262900,40.5
2.1282523148183800,40.5
2.1373263888890500,40.5
2.1533680555585300,40.5
2.1673148148183800,40.5
2.1926388888896300,40.5
2.1973148148172200,40.5
2.2357754629629200,40.5
2.2454513888878900,40.5
2.2529282407413100,40.5
2.3521875000005800,40.5
2.3529398148166400,40.5
2.3692824074096300,40.5
2.3899884259226400,40.5
2.3945023148116900,40.0
2.3969560185214500,39.5
2.4004976851865600,39.0
2.4022685185191200,38.5
2.4028472222198600,38.0
2.4030671296277400,38.0
2.4053472222221900,38.0
2.4789120370333000,37.5
2.5084953703699300,37.5
2.5126388888893400,37.5
2.5165972222239400,37.5
2.5223842592604300,37.5
2.5524652777749000,37.5
2.5557175925932800,37.5
2.6429050925944500,37.5
2.6513541666718100,37.5
2.6577893518479000,37.5
2.7608796296262900,37.5
2.7998263888948700,37.5
2.8010300925889200,37.5
2.8020138888896300,37.5
2.8122106481532700,37.5
2.8124537037074300,37.5
2.8337731481515200,37.5
2.8346064814832100,37.0
2.8380902777789700,36.5
2.8384722222253900,36.5
2.8388773148180900,36.5
2.8545370370338800,36.5
2.8609027777783900,36.5
2.8696990740718300,36.5
2.8726041666668600,36.5
2.8741087962989700,36.5
2.8742245370376600,36.0
2.8855208333334300,35.5
2.8930324074099200,35.5
2.9095949074035200,35.5
2.9106365740735800,35.5
2.9110300925895000,35.5
2.9127777777757700,35.5
2.9385532407395700,35.5
2.9412500000034900,35.5
2.9416087962963500,35.5
2.9496296296347300,35.5
2.9496527777810100,35.5
2.9922337962998400,35.5
3.0052546296283300,35.5
3.0122569444429200,35.0
3.0170138888861400,35.0
3.0351967592578100,35.0
3.0372916666674400,35.0
3.0583912037036500,35.0
3.0687268518522600,35.0
3.0691898148143100,35.0
3.0808912037027800,34.5
3.0899537037039400,34.5
3.0930208333302300,34.5
3.0963657407410200,34.5
3.0971527777801400,34.5
3.1004398148143100,34.5
3.1071527777749000,34.5
3.1113657407404400,34.5
3.1122800925950300,34.0
3.1217939814814600,33.5
3.1391666666677300,33.5
3.1415162037010300,33.0
3.1439236111109500,33.0
3.1525694444426300,33.0
3.1591435185182500,32.5
3.1600462962960600,32.5
3.1604166666657000,32.5
3.1605902777810100,32.5
3.1613657407433500,32.5
3.1618402777821800,32.5
3.1632638888913800,32.5
3.1661111111097900,32.5
3.1699305555521300,32.0
3.1745138888873000,32.0
3.1792129629611700,32.0
3.1808449074087500,32.0
3.1832870370344600,32.0
3.1873379629614600,32.0
3.1910300925956100,32.0
3.1913078703728400,31.5
3.1919097222198600,31.5
3.1925347222204400,31.0
3.1928472222207300,30.5
3.2024652777763500,30.5
3.2028356481459900,30.5
3.2083333333357600,30.5
3.2175694444449600,30.5
3.2312037037045200,30.5
3.2349537037007400,30.0
3.2360069444475800,30.0
3.2414583333302300,30.0
3.2415277777763500,29.5
3.2466550925892100,29.0
3.2488773148143100,29.0
3.2498495370382400,29.0
3.2504976851851100,29.0
3.2569097222221900,29.0
3.2649768518531300,29.0
3.2656828703693500,28.5
3.2779166666659900,28.5
3.3006481481497800,28.5
3.3057175925932800,28.5
3.3102662037054000,28.5
3.3178472222207300,28.5
3.3273726851839500,28.5
3.3316203703725500,28.5
3.3379629629635000,28.5
3.3548148148183800,28.5
3.3738194444449600,28.5
3.3995601851856900,28.5
3.3995949074087500,28.5
3.4049189814832100,28.5
3.4451620370382400,28.5
3.4609606481462800,28.5
3.4843865740767800,28.5
3.7600000000020400,28.5
3.8059837963010100,28.5
3.8492245370362100,28.5
3.8524189814779700,28.5
3.8535185185173800,28.5
3.8547453703722600,28.5
3.8548842592645100,28.5
3.8575231481518100,28.5
3.8590393518534300,28.5
3.8629513888881800,28.5
3.8664814814837900,28.5
3.9015740740724100,28.5
3.9346180555585300,28.5
3.9456018518540100,28.5
3.9484259259261300,28.5
3.9561574074105000,28.5
3.9573842592581100,28.5
3.9585532407436400,28.5
3.9654513888890500,28.5
3.9749652777754800,28.5
3.9846180555541700,28.5
3.9852314814779700,28.5
3.9895023148128500,28.5
3.9931597222239400,28.5
4.0048148148198400,28.0
4.0054398148131400,28.0
4.0056365740747400,28.0
4.0094212962940200,28.0
4.0224537037065600,28.0
4.0234375000000000,28.0
4.0240277777775200,28.0
4.0299421296294900,28.0
4.0368287037054000,28.0
4.0468402777769400,28.0
4.0468750000000000,27.5
4.0478935185165000,26.0
4.0506481481497800,26.0
4.0511805555579500,25.5
4.0548032407386900,25.0
4.0562962962940200,25.0
4.0567939814791300,25.0
4.0582291666651100,25.0
4.0585069444423400,25.0
4.0620601851842400,25.0
4.0651041666642400,25.0
4.0652777777795600,25.0
4.0661342592575200,25.0
4.0665624999965100,25.0
4.0673148148198400,25.0
4.0677893518513900,25.0
4.0687384259290400,25.0
4.0702314814843700,25.0
4.0703356481535600,25.0
4.0724074074096300,25.0
4.0732523148180900,25.0
4.0734837962954800,25.0
4.0742939814808800,25.0
4.0772800925915400,25.0
4.0825578703734200,24.5
4.0854976851842400,24.5
4.0882291666712300,24.0
4.0974768518499300,24.0
4.1031365740709600,23.5
4.1031481481477400,23.5
4.1038078703713800,23.5
4.1049421296265800,23.5
4.1149652777749000,23.5
4.1200115740721200,23.5
4.1207291666651100,23.0
4.1277083333334300,23.0
4.1360300925953200,22.5
4.1468634259290400,22.5
4.1521875000034900,22.5
4.1551851851836500,22.5
4.1553009259223500,22.5
4.1574537037013200,22.5
4.1581712963015900,22.5
4.1594791666648200,22.5
4.1624884259290400,22.5
4.1702199074061400,22.5
4.1732060185167900,22.5
4.1757870370347500,22.5
4.1769444444435100,22.5
4.1804282407392700,22.0
4.1810416666630800,22.0
4.1810995370397000,22.0
4.1838888888887600,21.5
4.1872569444458300,21.5
4.1873842592613100,21.5
4.1877199074078800,21.5
4.1882754629623400,21.5
4.1888888888861400,21.5
4.1964699074087500,21.5
4.1970138888864300,21.5
4.1993518518502200,21.5
4.2000347222201500,21.0
4.2046990740709600,21.0
4.2099652777760600,20.5
4.2167708333363400,20.5
4.2256712962989700,20.5
4.2261342592610200,20.0
4.2265972222230600,20.0
4.2378472222189900,20.0
4.2401620370365000,20.0
4.2552893518513900,20.0
4.2715740740750300,20.0
4.2716782407442200,20.0
4.2751388888864300,20.0
4.2814467592616000,20.0
4.2819907407392700,20.0
4.2833564814791300,20.0
4.2898726851854000,20.0
4.2957291666680200,20.0
4.3005324074038100,20.0
4.3041898148148900,20.0
4.3092939814814600,19.5
4.3214236111089100,19.5
4.3388888888876000,19.5
4.3404513888890500,19.5
4.3418634259287500,19.5
4.3467708333337200,19.5
4.3515046296306500,19.5
4.3551620370344600,19.5
4.3569328703670200,19.5
4.3616782407407300,19.0
4.3764236111092000,19.0
4.3767013888864300,18.5
4.3802546296283300,18.5
4.3844212962940200,18.5
4.3858680555567800,18.0
4.3896990740759100,17.5
4.4015740740724100,17.5
4.4072916666700600,17.5
4.4140046296306500,17.5
4.4322685185179600,17.5
4.4325000000026200,17.5
4.4407060185185400,17.5
4.4407523148183800,17.5
4.4447685185150500,17.5
4.4480092592566500,17.5
4.4480555555564900,17.5
4.4565740740727100,17.5
4.4607291666689000,17.5
4.4612500000002900,17.5
4.4633333333331400,17.5
4.4667592592595600,17.5
4.4667824074058400,17.5
4.4703009259246800,17.5
4.4939236111167700,17.5
4.5316203703696400,17.5
4.5741319444496200,17.5
4.7925925925956100,17.5
4.8347222222219000,17.5
4.8408101851819100,17.5
4.8409143518511000,17.5
4.8409374999973800,17.5
4.8443981481468700,17.5
4.8486921296280300,17.5
4.8552662037036500,17.5
4.8570601851824900,17.0
4.8574768518519700,17.0
4.8583680555530000,17.0
4.8634606481500700,17.0
4.8744212962992600,17.0
4.8857060185182500,17.0
4.8976157407378200,17.0
4.9171875000029100,17.0
4.9248726851874400,17.0
4.9328703703722600,17.0
4.9355787037056900,17.0
4.9424421296280300,17.0
4.9433333333363400,17.0
4.9523958333302300,17.0
4.9590509259287500,17.0
4.9623148148166400,17.0
4.9625000000014600,17.0
4.9728472222195700,17.0
4.9844212962998400,16.5
4.9864814814791300,16.5
4.9865162037021900,16.5
4.9908333333369200,16.5
4.9909490740756200,16.5
4.9917476851842400,16.5
4.9918287037071400,16.5
4.9948148148178000,16.5
5.0150231481457000,16.5
5.0320717592621800,16.5
5.0354745370350400,16.5
5.0452777777754800,16.5
5.0460648148146000,16.5
5.0463773148148900,16.5
5.0465624999997100,16.5
5.0490856481483200,16.5
5.0511805555579500,16.5
5.0512499999968000,16.5
5.0513310185197000,16.5
5.0668171296274500,16.5
5.0674189814817500,16.5
5.0678587962975100,16.5
5.0787615740773600,16.5
5.0805092592563600,16.5
5.0849537037065600,16.0
5.0870486111089100,16.0
5.0914930555591100,16.0
5.0973958333343000,15.5
5.1110995370399900,15.5
5.1111458333325600,15.5
5.1128587962957700,15.5
5.1217824074046800,15.5
5.1239004629605900,15.0
5.1251851851848200,15.0
5.1303472222207300,15.0
5.1358564814800000,15.0
5.1359490740724100,15.0
5.1475694444452500,15.0
5.1549305555527100,15.0
5.1781365740753200,15.0
5.1797453703693500,15.0
5.1853124999979600,15.0
5.1931018518516800,15.0
5.1933680555521300,14.5
5.2003472222204400,14.5
5.2018055555527100,14.5
5.2057060185179600,14.5
5.2063888888878900,14.5
5.2066087962957700,14.5
5.2070486111115300,14.5
5.2071296296271600,14.5
5.2076504629658300,14.5
5.2076967592584000,14.5
5.2080439814817500,14.5
5.2086921296286200,14.5
5.2096990740683400,14.5
5.2105092592537400,14.5
5.2111226851848200,14.5
5.2118981481471600,14.5
5.2125810185170800,14.5
5.2149999999965100,14.5
5.2153124999968000,14.5
5.2217592592569400,14.5
5.2241319444438000,14.5
5.2257060185220300,14.0
5.2287962962946000,14.0
5.2292592592566500,14.0
5.2328472222216100,14.0
5.2396412037051000,13.5
5.2409027777757700,13.5
5.2427777777775200,13.5
5.2460300925959000,13.5
5.2476041666668600,13.5
5.2494560185150500,13.5
5.2494675925918300,13.5
5.2500925925924100,13.5
5.2501620370385400,13.5
5.2512962962937300,13.5
5.2516087962940200,13.5
5.2560648148137300,13.5
5.2573263888916700,13.5
5.2641435185214500,13.5
5.2652893518534300,13.5
5.2689583333340100,13.5
5.2739467592618900,13.5
5.2773611111115300,13.5
5.2778472222198600,13.5
5.2800115740756200,13.5
5.2807175925918300,13.5
5.2812615740695000,13.5
5.2823495370394100,13.5
5.2829050925938600,13.5
5.2845138888878900,13.5
5.2847337962957700,13.5
5.2873032407442200,13.5
5.2899884259240900,13.5
5.2914351851868600,13.5
5.2927777777804300,13.5
5.2955902777757700,13.5
5.2969212962998400,13.0
5.2971180555541700,13.0
5.2985879629632100,13.0
5.2989467592560700,13.0
5.3057175925932800,13.0
5.3185532407369500,13.0
5.3323263888887600,13.0
5.3336805555591100,13.0
5.3358217592613100,13.0
5.3368750000008700,13.0
5.3370370370394100,12.5
5.3433101851842400,12.0
5.3470601851877300,12.0
5.3477083333273200,12.0
5.3482060185197000,12.0
5.3497800925906600,12.0
5.3546759259261300,12.0
5.3605208333319800,12.0
5.3660300925912500,12.0
5.3700925925950300,12.0
5.3710763888884700,12.0
5.3729745370365000,12.0
5.3835995370391200,12.0
5.3893287037062700,12.0
5.3946990740732900,12.0
5.3995601851856900,12.0
5.4041087962978100,12.0
5.4097800925956100,12.0
5.4105092592581100,12.0
5.4107870370353300,12.0
5.4168055555564900,12.0
5.4180902777807200,12.0
5.4209027777760600,11.5
5.4214004629611700,11.5
5.4368865740762000,11.5
5.5335763888870100,11.5
5.8349884259223500,11.5
5.8374305555553300,11.5
5.8414930555591100,11.0
5.8484837962969300,11.0
5.8673726851848200,11.0
5.8786226851880200,11.0
5.8787847222192800,11.0
5.8873263888890500,11.0
5.8907638888922500,11.0
5.8930324074099200,11.0
5.8940046296265800,11.0
5.8942013888881800,11.0
5.8942129629649600,11.0
5.8945370370347500,11.0
5.8959027777746100,10.5
5.8959490740744500,10.5
5.8975115740759100,10.5
5.9023379629652500,10.5
5.9040277777749000,10.5
5.9219444444461300,10.5
5.9227546296315300,10.5
5.9232870370397000,10.5
5.9365046296297800,10.5
5.9455208333311000,10.5
5.9531828703693500,10.5
5.9545486111092000,10.0
5.9562615740724100,9.5
5.9567245370344600,9.5
5.9623495370397000,9.5
5.9673148148140200,9.5
5.9686111111077500,9.5
5.9688425925924100,9.5
5.9747222222213200,9.0
5.9849652777775200,9.0
5.9852662037010300,8.5
5.9871180555564900,8.5
5.9996527777766500,8.5
6.0015509259246800,8.5
6.0059953703676000,8.5
6.0084375000005800,8.5
6.0093634259246800,8.5
6.0105092592566500,8.0
6.0234490740767800,8.0
6.0239814814849500,8.0
6.0248495370324200,8.0
6.0251736111094900,8.0
6.0252662037019000,8.0
6.0288541666668600,8.0
6.0293402777751900,8.0
6.0303703703684700,8.0
6.0307523148148900,8.0
6.0315509259235100,8.0
6.0326157407398600,8.0
6.0384722222224800,8.0
6.0398611111086200,8.0
6.0456597222219000,8.0
6.0485879629632100,7.5
6.0531828703678900,7.5
6.0614930555530000,7.5
6.0625694444461300,7.0
6.0628356481465700,7.0
6.0657754629646700,7.0
6.0759837962978100,7.0
6.0790162037010300,7.0
6.0801157407404400,7.0
6.0802662037021900,6.5
6.0826041666659900,6.5
6.0828819444432200,6.5
6.0840277777751900,6.5
6.0842939814829200,6.5
6.0848032407375300,6.5
6.0851967592607300,6.5
6.0857523148151800,6.5
6.0864236111083300,6.5
6.0868171296315300,6.5
6.0876157407401500,6.5
6.0879050925941600,6.5
6.0893981481494800,6.5
6.0895717592575200,6.5
6.0901388888887600,6.5
6.0914351851824900,6.5
6.0917939814826200,6.5
6.0933680555535800,6.0
6.0940856481465700,6.0
6.0943287037007400,6.0
6.0946180555547500,6.0
6.0949305555550400,6.0
6.0962037037024900,6.0
6.0968171296262900,6.0
6.0973611111112400,6.0
6.0976967592578100,6.0
6.0982986111121100,6.0
6.1026504629626300,6.0
6.1030787037016100,6.0
6.1149768518516800,6.0
6.1302430555588200,6.0
6.1319560185220300,6.0
6.1412847222236500,6.0
6.1447685185194100,6.0
6.1486458333311000,6.0
6.1625925925909500,5.5
6.1645023148157600,5.5
6.1671759259261300,5.5
6.1682291666657000,5.0
6.1738425925941600,5.0
6.1762731481503600,5.0
6.1836805555576600,5.0
6.1893402777786800,5.0
6.1909143518496400,5.0
6.2090509259287500,5.0
6.2094560185214500,4.5
6.2104513888916700,4.5
6.2163657407436400,4.5
6.2190393518540100,4.0
6.2209490740715400,4.0
6.2235879629661200,4.0
6.2256134259223500,4.0
6.2259606481457000,4.0
6.2299768518496400,4.0
6.2305439814808800,4.0
6.2336342592607300,4.0
6.2351967592621800,4.0
6.2354050925932800,4.0
6.2360185185170800,4.0
6.2379513888881800,4.0
6.2486689814832100,4.0
6.2533101851877300,4.0
6.2542592592581100,4.0
6.2542939814811700,4.0
6.2786226851822000,3.5
6.2871990740750300,3.0
6.2878703703681800,3.0
6.2888541666689000,3.0
6.2929282407421900,3.0
6.2954282407372400,3.0
6.2978125000008700,3.0
6.2988773148172200,3.0
6.3014004629658300,3.0
6.3023611111129900,3.0
6.3039583333302300,3.0
6.3089930555579500,3.0
6.3141435185170800,2.5
6.3208449074081700,2.5
6.3235763888878900,2.5
6.3280787037001600,2.5
6.3316203703725500,2.0
6.3343518518522600,2.0
6.3346296296294900,2.0
6.3377314814788400,2.0
6.3500578703678900,2.0
6.3581828703681800,2.0
6.3589351851842400,2.0
6.3611921296324000,2.0
6.3657175925909500,2.0
6.3675000000002900,2.0
6.3705671296265800,2.0
6.3709027777804300,2.0
6.3710648148116900,2.0
6.3714004629655400,2.0
6.3717592592584000,2.0
6.3723495370359200,2.0
6.3728240740747400,1.5
6.3731134259287500,1.5
6.3738310185217400,1.5
6.3743518518531300,1.5
6.3747337962995500,1.5
6.3749305555538700,1.5
6.3754282407389800,1.5
6.3758101851854000,1.5
6.3761921296318200,1.5
6.3765856481477400,1.5
6.3776388888873000,1.5
6.3780787037030700,1.5
6.3782870370341700,1.5
6.3785763888881800,1.5
6.3788078703728400,1.5
6.3796643518508100,1.5
6.3804398148131400,1.5
6.3858217592569400,1.5
6.3872800925892100,1.0
6.3906597222230600,1.0
6.4519444444449600,1.0
6.5062152777754800,1.0
6.6585300925871700,1.0
6.7723958333299400,1.0
6.7843287037030700,1.0
6.7855787037042300,1.0
6.8002777777728600,1.0
6.8416203703673100,1.0
6.8419444444443800,1.0
6.8422916666677300,1.0
6.8455092592557800,1.0
6.8460185185176700,1.0
6.8463310185179600,1.0
6.8501041666677300,1.0
6.8525810185165000,1.0
6.8544560185182500,1.0
6.8554513888884700,1.0
6.8619328703716700,1.0
6.8872106481503600,1.0
6.9055555555532900,1.0
6.9206134259293300,0.5
6.9207407407375300,0.5
6.9307291666700600,0.0
6.9392013888864300,0.0
6.9487731481494800,0.0
6.9570254629652500,0.0
6.9591087962981000,0.0
6.9610069444461300,0.0
6.9630208333328500,0.0
6.9742476851824900,0.0
6.9761111111147300,0.0
6.9761458333305200,0.0
6.9800578703725500,0.0
