in_week,remaining
1.24253472,48.58607495
1.24277778,48.52410292
1.24603009,48.46213088
1.24760417,48.40015885
1.24945602,48.33818681
1.24946759,48.27621478
1.25009259,48.21424274
1.25016204,48.15227071
1.25129630,48.09029867
1.25160880,48.02832664
1.25606481,47.96635461
1.25680556,47.90438257
1.25732639,47.84241054
1.25836806,47.7804385
1.26414352,47.71846647
1.26528935,47.65649443
1.26895833,47.5945224
1.26952546,47.53255037
1.27394676,47.47057833
1.27736111,47.4086063
1.27784722,47.34663426
1.28001157,47.28466223
1.28071759,47.22269019
1.28126157,47.16071816
1.28234954,47.09874612
1.28290509,47.03677409
1.28451389,46.97480206
1.28473380,46.91283002
1.28730324,46.85085799
1.28998843,46.78888595
1.29143519,46.72691392
1.29277778,46.66494188
1.29559028,46.60296985
1.29692130,46.54099782
1.29711806,46.47902578
1.29858796,46.41705375
1.29894676,46.35508171
1.30571759,46.29310968
1.31855324,46.23113764
1.33232639,46.16916561
1.33368056,46.10719357
1.33582176,46.04522154
1.33687500,45.98324951
1.33703704,45.92127747
1.34331019,45.85930544
1.34706019,45.7973334
1.34770833,45.73536137
1.34820602,45.67338933
1.34978009,45.6114173
1.35467593,45.54944527
1.36052083,45.48747323
1.36603009,45.4255012
1.37009259,45.36352916
1.37107639,45.30155713
1.37297454,45.23958509
1.38359954,45.17761306
1.38932870,45.11564102
1.39469907,45.05366899
1.39689815,44.99169696
1.39689815,44.92972492
1.39956019,44.86775289
1.40410880,44.80578085
1.40978009,44.74380882
1.41050926,44.68183678
1.41078704,44.61986475
1.41680556,44.55789272
1.41809028,44.49592068
1.42090278,44.43394865
1.42140046,44.37197661
1.43688657,44.31000458
1.53357639,44.24803254
1.83498843,44.18606051
1.83743056,44.12408847
1.84149306,44.06211644
1.84848380,44.00014441
1.86737269,43.93817237
1.87862269,43.87620034
1.87878472,43.8142283
1.88732639,43.75225627
1.89076389,43.69028423
1.89303241,43.6283122
1.89400463,43.56634017
1.89420139,43.50436813
1.89421296,43.4423961
1.89453704,43.38042406
1.89590278,43.31845203
1.89594907,43.25647999
1.89751157,43.19450796
1.90233796,43.13253592
1.90402778,43.07056389
1.92194444,43.00859186
1.92275463,42.94661982
1.92328704,42.88464779
1.93650463,42.82267575
1.94552083,42.76070372
1.95318287,42.69873168
1.95454861,42.63675965
1.95626157,42.57478762
1.95672454,42.51281558
1.96234954,42.45084355
1.96731481,42.38887151
1.96861111,42.32689948
1.96884259,42.26492744
1.97472222,42.20295541
1.98496528,42.14098337
1.98526620,42.07901134
